alpha,28753,43129,57505,71882,86258,100634,115011,129387,143763,158140,172516,186892,201269,215645
-10,0.0323,0.1005,0.1372,0.1717,0.1971,0.2178,0.2381,0.2561,0.2722,0.2878,0.3035,0.3207,0.3376,0.3533
-9.8,0.040327412,0.10054962,0.14516049,0.18107751,0.20206498,0.22369224,0.23887269,0.25444767,0.27153089,0.28953207,0.30589097,0.32657844,0.34586507,0.36402718
-9.6,0.043415546,0.10762274,0.14912335,0.1800318,0.20322878,0.22589473,0.24204605,0.26197009,0.27900601,0.2986665,0.31590596,0.33609487,0.35780796,0.37799851
-9.4,0.047919866,0.11507194,0.15329998,0.18567602,0.20736137,0.23099653,0.24860672,0.26904458,0.28697325,0.30791862,0.32716568,0.34694557,0.37116978,0.39366182
-9.2,0.052765486,0.11844873,0.16009112,0.19065017,0.21087361,0.23401275,0.25267412,0.27326905,0.2925777,0.31504767,0.33777394,0.35747681,0.38290894,0.40701217
-9,0.053262479,0.12482781,0.16372681,0.19188854,0.21431712,0.2387117,0.25925273,0.28079913,0.30158111,0.32538246,0.34800267,0.36908521,0.3966894,0.42232084
-8.8,0.05768956,0.12874896,0.16850618,0.19788939,0.2183568,0.24431007,0.26544982,0.28723713,0.30968251,0.33473181,0.3587731,0.38058378,0.40926509,0.43537936
-8.6,0.059004029,0.1309486,0.17358287,0.20027977,0.22191519,0.24673073,0.26979431,0.29258956,0.31717863,0.34424005,0.37094991,0.39412978,0.42237408,0.44903376
-8.4,0.064548308,0.13624403,0.17394598,0.20372487,0.22624572,0.2527902,0.27736156,0.30127955,0.32756376,0.35639843,0.38363367,0.40718214,0.43466563,0.45990661
-8.2,0.070725744,0.13702905,0.17698326,0.20914563,0.23057656,0.25665537,0.28256819,0.30751396,0.335842,0.36671752,0.39596654,0.42093182,0.44556106,0.46851762
-8,0.07531131,0.14102973,0.17801077,0.21022027,0.23473491,0.2615821,0.28955827,0.31577779,0.34558027,0.3791221,0.40863593,0.43365853,0.45535323,0.47577154
-7.8,0.081157598,0.1438532,0.17959746,0.21491353,0.23979167,0.26882506,0.29675451,0.32443407,0.35499555,0.38993674,0.42042731,0.44519219,0.46327205,0.48017023
-7.6,0.081443004,0.14568962,0.18277067,0.21768695,0.24452526,0.27351476,0.30275858,0.33296702,0.36466643,0.40084229,0.43174888,0.45470821,0.47038889,0.48490289
-7.4,0.083673681,0.15040612,0.18523675,0.22078417,0.25042057,0.28053479,0.3105253,0.34300121,0.37465848,0.41012062,0.44134989,0.46265996,0.47620126,0.48890579
-7.2,0.082419704,0.15083345,0.18942449,0.22628543,0.25585289,0.28563204,0.31663751,0.35146951,0.38537073,0.41855117,0.44812875,0.46829877,0.48013303,0.49113181
-7,0.083383394,0.1548505,0.19297983,0.22790504,0.26043177,0.29120488,0.32432247,0.36009596,0.39511161,0.42599387,0.45202915,0.47165092,0.48224592,0.49236846
-6.8,0.083824707,0.15572868,0.1955338,0.23229293,0.2655041,0.29687474,0.33139454,0.36668141,0.40413959,0.43219533,0.45330514,0.47219179,0.4820641,0.49143995
-6.6,0.083606473,0.15546254,0.19946199,0.23472355,0.2681501,0.30163503,0.33794417,0.37243829,0.41000328,0.43722707,0.45351602,0.47016982,0.47947191,0.48810159
-6.4,0.085524275,0.15770689,0.19983739,0.23648844,0.27228477,0.30695358,0.34353166,0.37690069,0.41400096,0.4392445,0.45246201,0.46620267,0.47515013,0.48337622
-6.2,0.083138198,0.15418707,0.20183294,0.23976575,0.27491662,0.31026622,0.34749674,0.37985818,0.41547332,0.43916713,0.45011376,0.46074517,0.46892485,0.47674846
-6,0.085454497,0.15692877,0.2032912,0.2387257,0.27712534,0.31352797,0.34972263,0.38117993,0.41455332,0.43634643,0.44567125,0.45355503,0.4611031,0.46840248
