alpha,28753,43129,57505,71882,86258,100634,115011,129387,143763,158140,172516,186892,201269,215645
-10,0.13739,0.13129,0.13504,0.12896,0.12789,0.13073,0.13148,0.1304,0.12831,0.12633,0.12596,0.1257,0.12546,0.12524
-9.8,0.13564831,0.12862025,0.13238453,0.12641513,0.12530021,0.12663492,0.12878089,0.12778998,0.12601365,0.1237907,0.12334062,0.12308044,0.12284022,0.12262005
-9.6,0.13322943,0.12597293,0.1297867,0.12387733,0.12270819,0.12331208,0.12609377,0.12516309,0.12369363,0.12135083,0.12072737,0.12046655,0.12022474,0.12000324
-9.4,0.12895229,0.12316771,0.12687213,0.12128851,0.12013127,0.12027459,0.12341132,0.12253437,0.12131256,0.11903024,0.11812533,0.11786762,0.11762439,0.11740167
-9.2,0.1263396,0.12046031,0.12354909,0.11862753,0.11755395,0.11736648,0.12073051,0.11990261,0.11886513,0.11676297,0.11554802,0.11527284,0.11502969,0.11480681
-9,0.12364949,0.11779722,0.12009791,0.11593909,0.11498288,0.11460848,0.1180636,0.11727684,0.11635856,0.11451555,0.11300988,0.11269171,0.11244652,0.11222115
-8.8,0.12101526,0.11517973,0.11557827,0.11326463,0.11242423,0.11197419,0.11541328,0.11466377,0.11383098,0.11227628,0.11052241,0.11012791,0.10988127,0.10965404
-8.6,0.11855998,0.11263951,0.11243226,0.11066731,0.10986471,0.10942826,0.11279932,0.11208043,0.111308,0.11001205,0.10811816,0.10758027,0.10732997,0.10709848
-8.4,0.11555687,0.11017857,0.1094339,0.10814767,0.10731623,0.10691661,0.11022274,0.10953526,0.10880794,0.10773807,0.10581397,0.10505311,0.10480049,0.10456656
-8.2,0.11258455,0.10783403,0.10662491,0.10568267,0.1048787,0.10444864,0.10767719,0.1070248,0.1063361,0.10543315,0.10362036,0.1025762,0.10230742,0.1020581
-8,0.10978934,0.10553992,0.1040897,0.10326688,0.10250372,0.10197008,0.10516242,0.10454591,0.10389285,0.10311158,0.10150805,0.10017388,0.099877942,0.099602766
-7.8,0.10705476,0.10345948,0.10200365,0.10091533,0.100162,0.099750716,0.10266588,0.10209393,0.10148599,0.10078841,0.099427209,0.097864344,0.097511469,0.097183148
-7.6,0.10430458,0.1010555,0.099812468,0.098735274,0.097855113,0.097576116,0.10017712,0.09965528,0.099100432,0.098467862,0.097352598,0.095651776,0.095202015,0.094784694
-7.4,0.10145863,0.098760852,0.097333148,0.096325317,0.095607394,0.095403428,0.097642353,0.097184086,0.096698258,0.096137635,0.095250342,0.093530367,0.092953639,0.092419026
-7.2,0.098910211,0.096349383,0.094854754,0.093875447,0.093396242,0.093167382,0.095118514,0.094662572,0.094233682,0.093741432,0.093049884,0.091486587,0.09076363,0.090093004
-7,0.096380142,0.093748079,0.092303591,0.091413776,0.090901618,0.090882355,0.092471658,0.092094336,0.091725501,0.091301895,0.090753576,0.08948772,0.088636609,0.087846258
-6.8,0.093691578,0.091079658,0.089679086,0.088904292,0.088403967,0.088779296,0.089712628,0.089511307,0.089159811,0.088817374,0.088420903,0.087443738,0.086456079,0.085553135
-6.6,0.09092431,0.088320496,0.086995933,0.086315372,0.085867709,0.085861374,0.086861074,0.086803664,0.086568353,0.086304346,0.085993322,0.085248596,0.084188552,0.083213223
-6.4,0.088104929,0.085577135,0.084378996,0.083651299,0.083247217,0.083164233,0.083934805,0.083992222,0.083918142,0.083738636,0.083455006,0.082830494,0.081730955,0.080762533
-6.2,0.085234493,0.082737318,0.081700026,0.080988372,0.080528972,0.080407937,0.080946128,0.081149133,0.081168064,0.081015275,0.080707598,0.080199996,0.079143189,0.07813188
-6,0.08225628,0.079846609,0.078927533,0.078248725,0.077736555,0.077554673,0.077702431,0.078240136,0.07829538,0.078122883,0.077768095,0.077296747,0.076287418,0.075252498
