alpha,28753,43129,57505,71882,86258,100634,115011,129387,143763,158140,172516,186892,201269,215645
-10,-0.075,-0.0895,-0.097,-0.1039,-0.1097,-0.1147,-0.1189,-0.1234,-0.1278,-0.1321,-0.1364,-0.1409,-0.1458,-0.1504
-9.8,-0.076426049,-0.088878051,-0.098033444,-0.10522718,-0.10979816,-0.11458151,-0.1180664,-0.12176269,-0.12638206,-0.13118039,-0.13617601,-0.14107066,-0.14645539,-0.15144581
-9.6,-0.076514895,-0.089137418,-0.097983114,-0.10370499,-0.10855261,-0.1141774,-0.11807728,-0.12249732,-0.12729631,-0.13199414,-0.13719852,-0.14255298,-0.14823902,-0.15353212
-9.4,-0.077102051,-0.089591213,-0.097643666,-0.10401203,-0.1082349,-0.11400801,-0.11861046,-0.12326619,-0.12811672,-0.13310943,-0.13862404,-0.14481231,-0.15081173,-0.1563746
-9.2,-0.078019283,-0.088973981,-0.097834327,-0.10412153,-0.10801323,-0.11326001,-0.11801697,-0.12294642,-0.12825866,-0.13412217,-0.13993622,-0.14583623,-0.15231944,-0.15840326
-9,-0.077556108,-0.089343544,-0.097171736,-0.103053,-0.10783768,-0.11335047,-0.11847496,-0.12373614,-0.12932522,-0.13505497,-0.14135907,-0.14799536,-0.15488701,-0.16127474
-8.8,-0.078209524,-0.089318935,-0.09702957,-0.10324433,-0.10781461,-0.1137485,-0.1188098,-0.12427622,-0.13010494,-0.13626259,-0.14292808,-0.14988563,-0.1568092,-0.16327128
-8.6,-0.077665397,-0.088854649,-0.097339993,-0.10259981,-0.10772181,-0.1130913,-0.11854831,-0.1244213,-0.13075547,-0.13764207,-0.14483155,-0.15188631,-0.15916299,-0.16587733
-8.4,-0.077828305,-0.089294877,-0.096483076,-0.10226232,-0.10770303,-0.11363827,-0.11937842,-0.1255437,-0.13214858,-0.13937197,-0.14685207,-0.15413342,-0.16098314,-0.16737005
-8.2,-0.07765567,-0.088490201,-0.096562479,-0.10257692,-0.10767677,-0.11346343,-0.11935461,-0.12587638,-0.13297749,-0.14075026,-0.14873741,-0.15621994,-0.16279781,-0.16888929
-8,-0.077302051,-0.0885537,-0.095991732,-0.10168965,-0.10742343,-0.11353862,-0.11987662,-0.12677768,-0.13426283,-0.1426971,-0.15067311,-0.15789231,-0.16415899,-0.16997478
-7.8,-0.077635032,-0.088280433,-0.095416771,-0.10182917,-0.10733091,-0.11420503,-0.12057704,-0.12766886,-0.13546612,-0.14409062,-0.15233683,-0.15949296,-0.16492216,-0.16999285
-7.6,-0.076717525,-0.087694845,-0.095033112,-0.10140748,-0.10718654,-0.11381032,-0.12077422,-0.12842622,-0.13672696,-0.14583394,-0.15386741,-0.16038395,-0.16532109,-0.16995427
-7.4,-0.076824957,-0.087853813,-0.094452363,-0.10102347,-0.10733854,-0.11429913,-0.1216974,-0.12956413,-0.13800386,-0.14690642,-0.15492065,-0.16080251,-0.16517802,-0.16924129
